Status,Role,Workspace,Section,Feature,What it does,Data scope,Priority,Tier,Screen,Endpoints,Tested as,Checks passed,Also readable by,Verified against
Built,Institution Admin / Principal,Operations,Infirmary,Emergency Health Alerts,Send immediate SMS/Call alerts to parents and principal during medical emergencies.,Assigned campus,Should-Have,core,operations/Infirmary,GET /api/v1/ops/health/students,institution_admin@vivencia.test,1,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Infirmary,Student Health Master File,"Record baseline health data, blood group, allergies, chronic conditions, and emergency contacts.",Assigned campus,Must-Have,core,operations/Infirmary,GET /api/v1/ops/health/students,institution_admin@vivencia.test,1,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Accession register,"The statutory accession register, with barcode and spine label printing.",Only assigned operational module/campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Barcode & Spine Label Printing,Generate and print custom barcode labels and spine call tags for library books.,Assigned campus,Should-Have,core,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,8,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Book Cataloging & Accession Register,"Maintain master book register, ISBN numbers, author, publisher, genre, and rack location.",Assigned campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Book Issue & Return Terminal,Scan student ID and book barcode to issue or return books in <5 seconds.,Assigned campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Book Reservation Queue,Auto-notify students when a reserved book is returned and available for collection.,Assigned campus,Must-Have,core,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,8,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Books & copies,"Titles, editions and the individual copies held against each.",Only assigned operational module/campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Fines,"Overdue fines accrued, waived and collected.",Only assigned operational module/campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Issue & return,"The counter: scan a card, scan a book, issue or take it back.",Only assigned operational module/campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Library Inventory Audit,Scan shelves with handheld barcode reader to perform annual physical inventory audits.,Assigned campus,Must-Have,core,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,8,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,NCERT Textbook Indent,"Raise the annual NCERT textbook indent per class, track receipt and issue to students.",Assigned campus,Must-Have,advanced,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,8,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,OPAC Digital Book Search,Online Public Access Catalog for students to search book availability and reserve books.,Assigned campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Overdue Fine Calculation,Auto-calculate daily overdue fines for late book returns and post fine to student ledger.,Assigned campus,Must-Have,core,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,3,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Library,Reservations,"Holds placed by students and staff, and who is next in the queue.",Only assigned operational module/campus,Must-Have,core,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,8,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Reports,Standard,Comprehensive Attendance Report,"Export daily, monthly, and yearly student and staff attendance trend reports.",Assigned institution/campus,Must-Have,core,principal/AttendanceMonitoring,GET /api/v1/principal/attendance-shortage,institution_admin@vivencia.test,1,finance hod hr seller_admin super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Reports,Standard,Exam & Grade Analytics,"Analyze grade distribution charts, subject pass percentages, toppers, and low performers.",Assigned institution/campus,Must-Have,core,exams/ReportCards,GET /api/v1/academics/sections GET /api/v1/exams/list GET /api/v1/exams/report-cards POST /api/v1/exams/report-cards/generate,institution_admin@vivencia.test,3,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Reports,Standard,Reports,"Core enrollment, attendance, academic, fee and staff reports.",Assigned institution/campus,Must-Have,core,shared/Exports,GET /api/v1/export,institution_admin@vivencia.test,1,admissions faculty finance hod hr operations parent seller_admin student super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Administration,Statutory Returns,APAAR ID Register,"Track APAAR ID issue status per student, pending Aadhaar consent and reconciliation exceptions.",Assigned institution/campus,Must-Have,advanced,compliance/UDISE,POST /api/v1/compliance/apaar GET /api/v1/compliance/udise,institution_admin@vivencia.test,1,finance hod hr seller_admin super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Administration,Statutory Returns,Statutory Registers,"Maintain admission and withdrawal registers, EWS/DG register and attendance registers in inspection format.",Assigned institution/campus,Must-Have,advanced,compliance/UDISE,POST /api/v1/compliance/apaar GET /api/v1/compliance/udise,institution_admin@vivencia.test,1,finance hod hr seller_admin super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Administration,Statutory Returns,UDISE+ Return Preparation,"Review the annual UDISE+ return, resolve validation errors and lock the submitted snapshot.",Assigned institution/campus,Must-Have,advanced,compliance/UDISE,POST /api/v1/compliance/apaar GET /api/v1/compliance/udise,institution_admin@vivencia.test,1,finance hod hr seller_admin super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Stores,Department Stock Issuance,Issue stock items to specific teachers or departments and track active stock balances.,Assigned campus,Should-Have,core,operations/Stores,POST /api/v1/ops/inventory/movements GET /api/v1/ops/inventory/stock,institution_admin@vivencia.test,1,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Stores,Item Category & Store Setup,"Define store locations, item categories (Stationery, Sports, Furniture, IT), and reorder levels.",Assigned campus,Should-Have,core,operations/Stores,POST /api/v1/ops/inventory/movements GET /api/v1/ops/inventory/stock,institution_admin@vivencia.test,1,operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Students,Students,Certificates & documents,"Approve/issue bonafide, transfer/leaving and other configured certificates.",Assigned institution/campus,Must-Have,core,lifecycle/Certificates,GET/POST /api/v1/lifecycle/certificates GET /api/v1/students,institution_admin@vivencia.test,2,admissions faculty finance hod operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Students,Students,Class & Section Promotion,"Bulk promote students to higher academic years, manage retentions, and section shuffling.",Assigned institution/campus,Must-Have,core,lifecycle/Promotion,GET /api/v1/academics/sections GET /api/v1/academics/years POST /api/v1/lifecycle/promote GET /api/v1/students,institution_admin@vivencia.test,3,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Students,Students,Enrollment lifecycle,"Enroll, promote/roll over, transfer, withdraw and graduate students.",Assigned institution/campus,Must-Have,core,lifecycle/Certificates,GET/POST /api/v1/lifecycle/certificates GET /api/v1/students,institution_admin@vivencia.test,2,admissions faculty finance hod operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Students,Students,Student directory,"Every student, their section, guardians and academic history.",Assigned institution/campus,Must-Have,core,shared/StudentProfile,GET /api/v1/students GET /api/v1/students/:param/profile,institution_admin@vivencia.test,2,admissions faculty finance hod operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Students,Students,Student directory & Student 360,"Search students and view enrollment, guardian, attendance, academic, fee-summary, documents and status based on permission.",Assigned institution/campus,Must-Have,core,shared/StudentProfile,GET /api/v1/students GET /api/v1/students/:param/profile,institution_admin@vivencia.test,2,admissions faculty finance hod operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
Built,Institution Admin / Principal,Operations,Transport,Bus Breakdown Emergency Dispatch,Trigger emergency notifications and dispatch replacement buses with auto-route updates.,Assigned campus,Should-Have,core,operations/TransportOffice,GET /api/v1/hr/employees GET/POST /api/v1/ops/transport/allocations GET/POST /api/v1/ops/transport/attendance GET/POST /api/v1/ops/transport/checks GET/POST /api/v1/ops/transport/incidents GET/POST /api/v1/ops/transport/logs GET /api/v1/ops/transport/routes GET /api/v1/ops/transport/routes/:param/stops GET/POST /api/v1/ops/transport/staff GET /api/v1/ops/transport/vehicles GET /api/v1/students,institution_admin@vivencia.test,11,admissions faculty finance hod hr operations super_admin,http://127.0.0.1:8090 at 2026-08-18 08:29
