Role,Section,Feature,Data Scope,Feature Key,Built,Screen,Endpoints,Tested As,Result,Checks,Also readable by,Evidence,Verified against
Institution Admin / Principal,Hostel,Digital Outpass Approval,Assigned campus,institution_admin.hostel.digital_outpass_approval,yes,operations/HostelLife,GET /api/v1/ops/hostel/complaints POST /api/v1/ops/hostel/complaints/:param/resolve GET/PUT /api/v1/ops/hostel/mess GET /api/v1/ops/hostel/outpasses POST /api/v1/ops/hostel/outpasses/:param/decide,institution_admin@vivencia.test,pass,3,admissions faculty finance hod hr operations parent seller_admin student super_admin,"/api/v1/ops/hostel/complaints 200, 1 rows; /api/v1/ops/hostel/mess 200, 3 rows; /api/v1/ops/hostel/outpasses 200, 2 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Hostel Visitor Log,Assigned campus,institution_admin.hostel.hostel_visitor_log,yes,operations/HostelVisitors,GET/POST /api/v1/ops/hostel/visits POST /api/v1/ops/hostel/visits/:param/out GET /api/v1/students,institution_admin@vivencia.test,pass,2,admissions faculty finance hod operations super_admin,"/api/v1/ops/hostel/visits 200, no rows; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Mess Menu & Meal Management,Assigned campus,institution_admin.hostel.mess_menu_meal_management,yes,operations/HostelLife,GET /api/v1/ops/hostel/complaints POST /api/v1/ops/hostel/complaints/:param/resolve GET/PUT /api/v1/ops/hostel/mess GET /api/v1/ops/hostel/outpasses POST /api/v1/ops/hostel/outpasses/:param/decide,institution_admin@vivencia.test,pass,3,admissions faculty finance hod hr operations parent seller_admin student super_admin,"/api/v1/ops/hostel/complaints 200, 1 rows; /api/v1/ops/hostel/mess 200, 3 rows; /api/v1/ops/hostel/outpasses 200, 2 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Boarder Laundry Tracking,Assigned campus,institution_admin.hostel.boarder_laundry_tracking,yes,operations/HostelLaundry,GET/POST /api/v1/ops/hostel/laundry POST /api/v1/ops/hostel/laundry/:param/return GET /api/v1/students,institution_admin@vivencia.test,pass,2,admissions faculty finance hod operations super_admin,"/api/v1/ops/hostel/laundry 200, no rows; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Hostel Complaint Ticketing,Assigned campus,institution_admin.hostel.hostel_complaint_ticketing,yes,operations/HostelLife,GET /api/v1/ops/hostel/complaints POST /api/v1/ops/hostel/complaints/:param/resolve GET/PUT /api/v1/ops/hostel/mess GET /api/v1/ops/hostel/outpasses POST /api/v1/ops/hostel/outpasses/:param/decide,institution_admin@vivencia.test,pass,3,admissions faculty finance hod hr operations parent seller_admin student super_admin,"/api/v1/ops/hostel/complaints 200, 1 rows; /api/v1/ops/hostel/mess 200, 3 rows; /api/v1/ops/hostel/outpasses 200, 2 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Buildings & rooms,Only assigned operational module/campus,institution_admin.hostel.buildings_rooms,yes,operations/Hostel,POST /api/v1/ops/hostel/allocate GET /api/v1/ops/hostel/occupancy GET /api/v1/ops/hostel/rooms/:param/boarders GET /api/v1/students,institution_admin@vivencia.test,pass,3,admissions faculty finance hod operations super_admin,"/api/v1/ops/hostel/occupancy 200, 6 rows; /api/v1/ops/hostel/rooms/:param/boarders no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Room allocation,Only assigned operational module/campus,institution_admin.hostel.room_allocation,yes,operations/Hostel,POST /api/v1/ops/hostel/allocate GET /api/v1/ops/hostel/occupancy GET /api/v1/ops/hostel/rooms/:param/boarders GET /api/v1/students,institution_admin@vivencia.test,pass,3,admissions faculty finance hod operations super_admin,"/api/v1/ops/hostel/occupancy 200, 6 rows; /api/v1/ops/hostel/rooms/:param/boarders no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Roll call,Only assigned operational module/campus,institution_admin.hostel.roll_call,yes,operations/Hostel,POST /api/v1/ops/hostel/allocate GET /api/v1/ops/hostel/occupancy GET /api/v1/ops/hostel/rooms/:param/boarders GET /api/v1/students,institution_admin@vivencia.test,pass,3,admissions faculty finance hod operations super_admin,"/api/v1/ops/hostel/occupancy 200, 6 rows; /api/v1/ops/hostel/rooms/:param/boarders no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Outpass & leave,Only assigned operational module/campus,institution_admin.hostel.outpass_leave,yes,operations/HostelLife,GET /api/v1/ops/hostel/complaints POST /api/v1/ops/hostel/complaints/:param/resolve GET/PUT /api/v1/ops/hostel/mess GET /api/v1/ops/hostel/outpasses POST /api/v1/ops/hostel/outpasses/:param/decide,institution_admin@vivencia.test,pass,3,admissions faculty finance hod hr operations parent seller_admin student super_admin,"/api/v1/ops/hostel/complaints 200, 1 rows; /api/v1/ops/hostel/mess 200, 3 rows; /api/v1/ops/hostel/outpasses 200, 2 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Hostel,Complaints,Only assigned operational module/campus,institution_admin.hostel.complaints,yes,operations/HostelLife,GET /api/v1/ops/hostel/complaints POST /api/v1/ops/hostel/complaints/:param/resolve GET/PUT /api/v1/ops/hostel/mess GET /api/v1/ops/hostel/outpasses POST /api/v1/ops/hostel/outpasses/:param/decide,institution_admin@vivencia.test,pass,3,admissions faculty finance hod hr operations parent seller_admin student super_admin,"/api/v1/ops/hostel/complaints 200, 1 rows; /api/v1/ops/hostel/mess 200, 3 rows; /api/v1/ops/hostel/outpasses 200, 2 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Book Cataloging & Accession Register,Assigned campus,institution_admin.library.book_cataloging_accession_register,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Barcode & Spine Label Printing,Assigned campus,institution_admin.library.barcode_spine_label_printing,yes,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,pass,8,admissions faculty finance hod hr operations super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/ops/library/audits 200, no rows; /api/v1/ops/library/audits/:param/missing no demo record to address; /api/v1/ops/library/indents 200, 1 rows; /api/v1/ops/library/reservations 200, 5 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Book Issue & Return Terminal,Assigned campus,institution_admin.library.book_issue_return_terminal,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Book Reservation Queue,Assigned campus,institution_admin.library.book_reservation_queue,yes,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,pass,8,admissions faculty finance hod hr operations super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/ops/library/audits 200, no rows; /api/v1/ops/library/audits/:param/missing no demo record to address; /api/v1/ops/library/indents 200, 1 rows; /api/v1/ops/library/reservations 200, 5 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Overdue Fine Calculation,Assigned campus,institution_admin.library.overdue_fine_calculation,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,OPAC Digital Book Search,Assigned campus,institution_admin.library.opac_digital_book_search,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Digital E-Book & Journal Integration,Assigned campus,institution_admin.library.digital_e_book_journal_integration,yes,operations/DigitalLibrary,GET /api/v1/ops/digital-library/audiences GET /api/v1/ops/digital-library/catalogue POST /api/v1/ops/digital-library/holdings DELETE /api/v1/ops/digital-library/holdings/:param GET /api/v1/ops/digital-library/holdings/:param/access POST /api/v1/ops/digital-library/holdings/:param/borrow PUT /api/v1/ops/digital-library/holdings/:param/visibility GET/POST /api/v1/ops/digital-library/providers DELETE /api/v1/ops/digital-library/providers/:param,institution_admin@vivencia.test,pass,4,operations super_admin,"/api/v1/ops/digital-library/audiences 200; /api/v1/ops/digital-library/catalogue 200, no rows; /api/v1/ops/digital-library/holdings/:param/access no demo record to address; /api/v1/ops/digital-library/providers 200, no rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Library Inventory Audit,Assigned campus,institution_admin.library.library_inventory_audit,yes,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,pass,8,admissions faculty finance hod hr operations super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/ops/library/audits 200, no rows; /api/v1/ops/library/audits/:param/missing no demo record to address; /api/v1/ops/library/indents 200, 1 rows; /api/v1/ops/library/reservations 200, 5 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,NCERT Textbook Indent,Assigned campus,institution_admin.library.ncert_textbook_indent,yes,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,pass,8,admissions faculty finance hod hr operations super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/ops/library/audits 200, no rows; /api/v1/ops/library/audits/:param/missing no demo record to address; /api/v1/ops/library/indents 200, 1 rows; /api/v1/ops/library/reservations 200, 5 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Books & copies,Only assigned operational module/campus,institution_admin.library.books_copies,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Accession register,Only assigned operational module/campus,institution_admin.library.accession_register,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Issue & return,Only assigned operational module/campus,institution_admin.library.issue_return,yes,operations/Library,GET /api/v1/ops/library/loans POST /api/v1/ops/library/loans/:param/return GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies,institution_admin@vivencia.test,pass,3,operations super_admin,"/api/v1/ops/library/loans 200, 7 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address",http://127.0.0.1:8090 at 2026-08-20 23:08
Institution Admin / Principal,Library,Reservations,Only assigned operational module/campus,institution_admin.library.reservations,yes,operations/LibraryDesk,GET /api/v1/academics/classes GET/POST /api/v1/ops/library/audits GET /api/v1/ops/library/audits/:param/missing POST /api/v1/ops/library/audits/:param/scan GET/POST /api/v1/ops/library/indents GET/POST /api/v1/ops/library/reservations POST /api/v1/ops/library/reservations/:param/decide GET /api/v1/ops/library/titles GET /api/v1/ops/library/titles/:param/copies GET /api/v1/students,institution_admin@vivencia.test,pass,8,admissions faculty finance hod hr operations super_admin,"/api/v1/academics/classes 200, 4 rows; /api/v1/ops/library/audits 200, no rows; /api/v1/ops/library/audits/:param/missing no demo record to address; /api/v1/ops/library/indents 200, 1 rows; /api/v1/ops/library/reservations 200, 5 rows; /api/v1/ops/library/titles 200, 8 rows; /api/v1/ops/library/titles/:param/copies no demo record to address; /api/v1/students 200, 50 rows",http://127.0.0.1:8090 at 2026-08-20 23:08
